Unnamed: 0,NGCC profit (M$),SOFC profit (M$),NGCC+SOEC profit (M$),rSOC profit (M$),SOFC+SOEC profit (M$),SOEC profit (M$),Natural Gas Price ($/MMBtu),Carbon Tax ($/tonne),Hydrogen Price ($/kg),Mean LMP ($/MWh),Minimum LMP ($/MWh),25th Percentile ($/MWh),50th Percentile ($/MWh),75th Percentile ($/MWh),Maximum LMP ($/MWh),Standard Deviation ($/MWh),Skewness,Kurtosis,Bimodality Coefficient,Dip Test Statistic,Dip Test p-value
MiNg_$150_CAISO_2035_15,31.380780230803,101.135101020726,46.6700731983364,225.821327568462,202.794176288774,51.5560799597172,2.26,150,1.5,45.346456043956,0.0,0.0,1.53,105.405,203.01,53.7363870235791,0.443520375643489,-1.64339956343348,0.881469471383461,0.116924296739357,0.0
MiNg_$150_CAISO_2035_25,31.380780230803,101.135101020726,138.560803805464,317.403707880428,294.681054790058,146.810878321876,2.26,150,2.5,45.346456043956,0.0,0.0,1.53,105.405,203.01,53.7363870235791,0.443520375643489,-1.64339956343348,0.881469471383461,0.116924296739357,0.0
MiNg_$150_CAISO_2035_30,31.380780230803,101.135101020726,184.831066596822,363.338618746409,340.914703859564,194.900279552023,2.26,150,3.0,45.346456043956,0.0,0.0,1.53,105.405,203.01,53.7363870235791,0.443520375643489,-1.64339956343348,0.881469471383461,0.116924296739357,0.0
MiNg_$150_PJM-W_2035_20,52.3101558427843,126.338812847436,110.1862828636,254.401255277041,253.761297053224,57.6126966455134,1.43,150,2.0,49.81408539,0.0,0.15,47.84,98.48,181.06,45.76139962,0.106800672,-1.756959421,0.812981114,0.109772812,0.0
MiNg_$150_PJM-W_2035_10,52.5633863473246,126.746714113608,33.0294367451765,180.372243239087,176.271513941105,-13.8271358301591,1.43,150,1.0,49.8140853937729,0.0,0.15,47.84,98.48,181.06,45.7613996182341,0.106800672414596,-1.7569594212744,0.812981114216454,0.109772812478349,0.0
MiNg_$150_PJM-W_2035_15,52.5633863473246,126.746714113608,70.871192515154,216.348058049105,214.087210864292,24.674789610201,1.43,150,1.5,49.8140853937729,0.0,0.15,47.84,98.48,181.06,45.7613996182341,0.106800672414596,-1.7569594212744,0.812981114216454,0.109772812478349,0.0
MiNg_$150_PJM-W_2035_25,52.5633863473246,126.746714113608,150.813247229577,291.768610952171,293.89954195617,104.189854644271,1.43,150,2.5,49.8140853937729,0.0,0.15,47.84,98.48,181.06,45.7613996182341,0.106800672414596,-1.7569594212744,0.812981114216454,0.109772812478349,0.0
MiNg_$150_PJM-W_2035_30,52.5633863473246,126.746714113608,194.542567782171,330.455466209902,337.499601502604,146.463687036634,1.43,150,3.0,49.8140853937729,0.0,0.15,47.84,98.48,181.06,45.7613996182341,0.106800672414596,-1.7569594212744,0.812981114216454,0.109772812478349,0.0
NETL_ERCOT_GEN_0_20,-167.035695959545,-76.3719212799718,-134.39360803495,-4.89270821864884,17.8149071129057,51.5725944160884,4.42,0,2.0,31.13969033,0.126198435,27.87045202,30.13944616,34.36572552,193.1370069,8.657302713,1.346379767,27.21281874,0.093094352,0.010027232,5.53e-06
NETL_ERCOT_GEN_0_10,-166.350017959545,-76.3719212799717,-218.010942411582,-76.8023026190153,-96.9426638448495,-64.2240759318337,4.42,0,1.0,31.1396903343214,0.126198435,27.8704520175,30.139446155,34.3657255175,193.1370069,8.65730271298415,1.3463797671633,27.2128187414144,0.0930943524405671,0.0100272323012139,5.53e-06
NETL_ERCOT_GEN_0_15,-166.350017959545,-76.3719212799717,-207.965735916378,-59.8926088767615,-55.4713675373927,-22.2355718750276,4.42,0,1.5,31.1396903343214,0.126198435,27.8704520175,30.139446155,34.3657255175,193.1370069,8.65730271298415,1.3463797671633,27.2128187414144,0.0930943524405671,0.0100272323012139,5.53e-06
NETL_ERCOT_GEN_0_25,-166.350017959545,-76.3719212799717,-56.2346735138397,65.0502437019845,95.9418808240923,129.818635660577,4.42,0,2.5,31.1396903343214,0.126198435,27.8704520175,30.139446155,34.3657255175,193.1370069,8.65730271298415,1.3463797671633,27.2128187414144,0.0930943524405671,0.0100272323012139,5.53e-06
NETL_ERCOT_GEN_0_30,-166.350017959545,-76.3719212799717,22.4652368946305,141.131916256679,174.630488767328,208.528998720022,4.42,0,3.0,31.1396903343214,0.126198435,27.8704520175,30.139446155,34.3657255175,193.1370069,8.65730271298415,1.3463797671633,27.2128187414144,0.0930943524405671,0.0100272323012139,5.53e-06
NETL_ERCOT_GEN_25_10,-139.083158409006,-23.6706889556956,-193.031996099842,-26.8815951521563,-41.0352578546754,-66.1543782942627,4.42,25,1.0,40.7020044397514,0.12631382,34.7531778725,40.66943741,45.850938265,345.5538373,11.9193673451444,4.10279790411759,88.4141186176489,0.195076541942312,0.0125111860034841,0.0
NETL_ERCOT_GEN_25_15,-139.083158409006,-23.6706889556956,-186.772935980787,-20.6019856434462,-27.0324110383092,-54.3131026872001,4.42,25,1.5,40.7020044397514,0.12631382,34.7531778725,40.66943741,45.850938265,345.5538373,11.9193673451444,4.10279790411759,88.4141186176489,0.195076541942312,0.0125111860034841,0.0
NETL_ERCOT_GEN_25_25,-139.083158409006,-23.6706889556956,-59.5394060431564,35.4611537995887,96.7436433667365,70.7119233180528,4.42,25,2.5,40.7020044397514,0.12631382,34.7531778725,40.66943741,45.850938265,345.5538373,11.9193673451444,4.10279790411759,88.4141186176489,0.195076541942312,0.0125111860034841,0.0
NETL_ERCOT_GEN_25_30,-139.083158409006,-23.6706889556956,18.3799123493705,97.1005138089367,174.581263524329,148.670288106948,4.42,25,3.0,40.7020044397514,0.12631382,34.7531778725,40.66943741,45.850938265,345.5538373,11.9193673451444,4.10279790411759,88.4141186176489,0.195076541942312,0.0125111860034841,0.0
NETL_ERCOT_GEN_25_20,-139.818020409006,-23.6706889556956,-132.865993727387,-3.07568462617033,23.7218041157105,-3.02488805218072,4.42,25,2.0,40.70200444,0.12631382,34.75317787,40.66943741,45.85093827,345.5538373,11.91936735,4.102797904,88.41411862,0.195076542,0.012511186,0.0
NETL_ERCOT_GEN_50_20,-98.8081855407936,20.3876062570247,-118.652292034391,35.2703247352375,42.8781228835227,-34.2537499246746,4.42,50,2.0,48.45455269,0.12631382,41.41961172,50.32260673,54.47814482,841.2453115,17.64895589,12.84091669,513.1168562,0.321417154,0.023308461,0.0
NETL_ERCOT_GEN_50_10,-98.0919435407937,20.3876062570247,-151.556493892929,17.0759875805056,7.12840520077837,-66.223425940726,4.42,50,1.0,48.4545526928881,0.12631382,41.419611715,50.32260673,54.4781448175,841.2453115,17.648955894002,12.8409166872922,513.11685622305,0.321417153927409,0.0233084611813707,0.0
NETL_ERCOT_GEN_50_15,-98.0919435407937,20.3876062570247,-145.134991458003,22.4470221574002,17.4747553017107,-59.1166794071991,4.42,50,1.5,48.4545526928881,0.12631382,41.419611715,50.32260673,54.4781448175,841.2453115,17.648955894002,12.8409166872922,513.11685622305,0.321417153927409,0.0233084611813707,0.0
NETL_ERCOT_GEN_50_25,-98.0919435407937,20.3876062570247,-57.6620286191487,53.5355111288822,102.755861971583,27.2747082614284,4.42,50,2.5,48.4545526928881,0.12631382,41.419611715,50.32260673,54.4781448175,841.2453115,17.648955894002,12.8409166872922,513.11685622305,0.321417153927409,0.0233084611813707,0.0
NETL_ERCOT_GEN_50_30,-98.0919435407937,20.3876062570247,16.7730544514574,85.6934413850212,176.874346946991,101.681104593063,4.42,50,3.0,48.4545526928881,0.12631382,41.419611715,50.32260673,54.4781448175,841.2453115,17.648955894002,12.8409166872922,513.11685622305,0.321417153927409,0.0233084611813707,0.0
NETL_ERCOT_GEN_100_20,-10.2261228237482,110.845153735569,-44.6842818189039,121.473631351133,126.420043267571,-50.6736968552559,4.42,100,2.0,64.34097498,0.12631382,52.69122853,67.53422322,75.22030767,1167.406372,27.19991149,11.41908212,386.9072781,0.336990607,0.022238921,0.0
NETL_ERCOT_GEN_100_10,-9.80191082374828,110.845153735569,-62.0561530383241,107.532702748354,106.209780302364,-66.2609750138966,4.42,100,1.0,64.3409749808901,0.12631382,52.6912285275,67.53422322,75.220307665,1167.406372,27.1999114947128,11.4190821236273,386.907278051569,0.336990606709701,0.0222389206859117,0.0
NETL_ERCOT_GEN_100_15,-9.80191082374828,110.845153735569,-57.3836013979411,112.35276976859,114.00035931883,-61.1427419086582,4.42,100,1.5,64.3409749808901,0.12631382,52.6912285275,67.53422322,75.220307665,1167.406372,27.1999114947128,11.4190821236273,386.907278051569,0.336990606709701,0.0222389206859117,0.0
NETL_ERCOT_GEN_100_25,-9.80191082374828,110.845153735569,-18.3571666855245,132.01028797035,151.926507448988,-25.4186244364317,4.42,100,2.5,64.3409749808901,0.12631382,52.6912285275,67.53422322,75.220307665,1167.406372,27.1999114947128,11.4190821236273,386.907278051569,0.336990606709701,0.0222389206859117,0.0
NETL_ERCOT_GEN_100_30,-9.80191082374828,110.845153735569,27.2955933791304,146.230269670593,196.176683341547,19.7885654682441,4.42,100,3.0,64.3409749808901,0.12631382,52.6912285275,67.53422322,75.220307665,1167.406372,27.1999114947128,11.4190821236273,386.907278051569,0.336990606709701,0.0222389206859117,0.0
NETL_ERCOT_GEN_250_10,257.292501756468,377.951042471356,203.672042277494,374.471347368552,398.711863602215,-66.3713729349112,4.42,250,1.0,111.264783187027,0.12631382,80.8868310224999,125.2687055,140.14476285,1289.150704,56.1503411550762,4.5679445545396,90.9332246256622,0.232781087743954,0.0387437324557616,0.0
NETL_ERCOT_GEN_250_15,257.292501756468,377.951042471356,209.695276273467,379.155335328984,406.526305284473,-61.7878085171122,4.42,250,1.5,111.264783187027,0.12631382,80.8868310224999,125.2687055,140.14476285,1289.150704,56.1503411550762,4.5679445545396,90.9332246256622,0.232781087743954,0.0387437324557616,0.0
NETL_ERCOT_GEN_250_25,257.292501756468,377.951042471356,238.78153432372,398.715640499951,435.271773751159,-38.1327401268979,4.42,250,2.5,111.264783187027,0.12631382,80.8868310224999,125.2687055,140.14476285,1289.150704,56.1503411550762,4.5679445545396,90.9332246256622,0.232781087743954,0.0387437324557616,0.0
NETL_ERCOT_GEN_250_30,257.292501756468,377.951042471356,257.534559376116,411.599472039885,453.997310539012,-21.9235880033154,4.42,250,3.0,111.264783187027,0.12631382,80.8868310224999,125.2687055,140.14476285,1289.150704,56.1503411550762,4.5679445545396,90.9332246256622,0.232781087743954,0.0387437324557616,0.0
NETL_ERCOT_GEN_250_20,256.862141756468,377.951042471356,221.549985136042,388.339239359677,418.215652670134,-56.1282139333355,4.42,250,2.0,111.2647832,0.12631382,80.88683102,125.2687055,140.1447629,1289.150704,56.15034116,4.567944555,90.93322463,0.232781088,0.038743732,0.0
